Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"2709121.7","Salmonella enterica subsp. salamae serovar II 1,13,23:z29:e,n,x strain HAZEL-199",,2708516,"131567;2;1224;1236;91347;543;590;28901;59202;2708516","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar 1,13,23","Bacteria","null","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HAZEL-199","II 1,13,23:z29:e,n,x",,,"MLST.Salmonella_enterica.1188",,,,,,,,,,,,,,,,"Good","2021-07-15T00:00:00Z","32777036",,"PRJNA602741","SAMN13906104","GCA_019249025.1",,"JAAHTX000000000","Massey University","WGS","Illumina HiSeq","81x","SPAdes v. 3.11",,,124,5228638,51.773506,4,416625,84,9,,5341,99.3,98.2,,,,"environmental","isolated Salmonella using standard methods","2016-07-05",2016,,"Tanzania","Africa","Tanzania: Moshi",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T18:55:14.921Z","2021-08-01T18:55:14.921Z"
"2709121.8","Salmonella enterica subsp. salamae serovar II 1,13,23:z29:e,n,x strain HAZEL-198",,2708516,"131567;2;1224;1236;91347;543;590;28901;59202;2708516","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar 1,13,23","Bacteria","null","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HAZEL-198","II 1,13,23:z29:e,n,x",,,"MLST.Salmonella_enterica.1188",,,,,,,,,,,,,,,,"Good","2021-07-15T00:00:00Z","32777036",,"PRJNA602741","SAMN13906103","GCA_019249005.1",,"JAAHTY000000000","Massey University","WGS","Illumina HiSeq","74x","SPAdes v. 3.11",,,117,5198877,51.801216,4,460092,82,7,,5280,99.6,98.5,,,,"environmental","isolated Salmonella using standard methods","2016-07-05",2016,,"Tanzania","Africa","Tanzania: Moshi",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T18:55:07.733Z","2021-08-01T18:55:07.733Z"
"2709121.9","Salmonella enterica subsp. salamae serovar II 1,13,23:z29:e,n,x strain HAZEL-196",,2708516,"131567;2;1224;1236;91347;543;590;28901;59202;2708516","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar 1,13,23","Bacteria","null","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HAZEL-196","II 1,13,23:z29:e,n,x",,,"MLST.Salmonella_enterica.1188",,,,,,,,,,,,,,,,"Good","2021-07-15T00:00:00Z","32777036",,"PRJNA602741","SAMN13906101","GCA_019249015.1",,"JAAHUA000000000","Massey University","WGS","Illumina HiSeq","61x","SPAdes v. 3.11",,,130,5239622,51.7777,4,416625,84,7,,5359,99.3,98.4,,,,"environmental","isolated Salmonella using standard methods","2016-07-05",2016,,"Tanzania","Africa","Tanzania: Moshi",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T18:55:13.501Z","2021-08-01T18:55:13.501Z"
"2709122.10","Salmonella enterica subsp. salamae serovar II 1,4,12,27:e,n,x:e,n,x strain HAZEL-238",,2709122,"131567;2;1224;1236;91347;543;590;28901;59202;2709122","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar II 1,4,12,27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HAZEL-238","II 1,4,12,27:e,n,x:e,n,x",,,,,,,,,,,,,,,,,,,"Good","2021-07-15T00:00:00Z","32777036",,"PRJNA602741","SAMN13906141","GCA_019248735.1",,"JAAHTN000000000","Massey University","WGS","Illumina HiSeq","53x","SPAdes v. 3.11",,,114,4853276,51.987984,4,323123,81,13,,4847,99.3,97.5,,,,"environmental","isolated Salmonella using standard methods","2016-08-23",2016,,"Tanzania","Africa","Tanzania: Arusha",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T18:51:35.309Z","2021-08-01T18:51:35.309Z"
"2709122.11","Salmonella enterica subsp. salamae serovar II 1,4,12,27:e,n,x:e,n,x strain HAZEL-237",,2709122,"131567;2;1224;1236;91347;543;590;28901;59202;2709122","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar II 1,4,12,27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HAZEL-237","II 1,4,12,27:e,n,x:e,n,x",,,,,,,,,,,,,,,,,,,"Good","2021-07-15T00:00:00Z","32777036",,"PRJNA602741","SAMN13906140","GCA_019248745.1",,"JAAHTO000000000","Massey University","WGS","Illumina HiSeq","62x","SPAdes v. 3.11",,,78,4845163,51.98636,3,443721,81,11,,4816,99.2,97.9,,,,"environmental","isolated Salmonella using standard methods","2016-08-23",2016,,"Tanzania","Africa","Tanzania: Arusha",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T18:54:48.120Z","2021-08-01T18:54:48.120Z"
"2709122.12","Salmonella enterica subsp. salamae serovar II 1,4,12,27:e,n,x:e,n,x strain HAZEL-228",,2709122,"131567;2;1224;1236;91347;543;590;28901;59202;2709122","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar II 1,4,12,27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HAZEL-228","II 1,4,12,27:e,n,x:e,n,x",,,,,,,,,,,,,,,,,,,"Good","2021-07-15T00:00:00Z","32777036",,"PRJNA602741","SAMN13906133","GCA_019248825.1",,"JAAHTQ000000000","Massey University","WGS","Illumina HiSeq","66x","SPAdes v. 3.11",,,95,4833667,52.009796,4,443623,80,12,,4810,99.4,97.6,,,,"environmental","isolated Salmonella using standard methods","2017-01-31",2017,,"Tanzania","Africa","Tanzania: Arusha",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T18:54:44.968Z","2021-08-01T18:54:44.968Z"
"2709122.13","Salmonella enterica subsp. salamae serovar II 1,4,12,27:e,n,x:e,n,x strain HAZEL-230",,2709122,"131567;2;1224;1236;91347;543;590;28901;59202;2709122","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar II 1,4,12,27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HAZEL-230","II 1,4,12,27:e,n,x:e,n,x",,,"MLST.Salmonella_enterica.1467",,,,,,,,,,,,,,,,"Good","2021-07-15T00:00:00Z","32777036",,"PRJNA602741","SAMN13906135","GCA_019248795.1",,"JAAHTP000000000","Massey University","WGS","Illumina HiSeq","80x","SPAdes v. 3.11",,,78,4826246,52.007267,3,443623,80,12,,4793,99.4,98.2,,,,"environmental","isolated Salmonella using standard methods","2017-01-31",2017,,"Tanzania","Africa","Tanzania: Arusha",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T18:54:46.376Z","2021-08-01T18:54:46.376Z"
"2709122.3","Salmonella enterica subsp. salamae serovar II 1,4,12,27:e,n,x:e,n,x strain HZ245",,2709122,"131567;2;1224;1236;91347;543;590;28901;59202;2709122","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar II 1,4,12,27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HZ245","II 1,4,12,27:e,n,x:e,n,x",,,"MLST.Salmonella_enterica.1467",,,,,,,,,,,,,,,,"Good","2021-07-08T00:00:00Z","32777036",,"PRJNA602741","SAMN13906421","GCA_019173785.1",,"JAAIGA000000000","Massey University","WGS","Illumina HiSeq","79x","SPAdes v. 3.11",,,71,4841522,51.986076,3,446574,80,12,,4803,99.2,98.2,,,,"environmental","isolated Salmonella using standard methods","2016-08-23",2016,,"Tanzania","Africa","Tanzania: Arusha",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T17:14:47.440Z","2021-08-01T17:14:47.440Z"
"2709122.4","Salmonella enterica subsp. salamae serovar II 1,4,12,27:e,n,x:e,n,x strain HZ259",,2709122,"131567;2;1224;1236;91347;543;590;28901;59202;2709122","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar II 1,4,12,27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HZ259","II 1,4,12,27:e,n,x:e,n,x",,,"MLST.Salmonella_enterica.1467",,,,,,,,,,,,,,,,"Good","2021-07-08T00:00:00Z","32777036",,"PRJNA602741","SAMN13906435","GCA_019173645.1",,"JAAIFV000000000","Massey University","WGS","Illumina HiSeq","134x","SPAdes v. 3.11",,,80,4845468,51.988693,3,724196,80,10,,4816,99.2,97.9,,,,"environmental","isolated Salmonella using standard methods","2016-08-23",2016,,"Tanzania","Africa","Tanzania: Arusha",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T17:15:16.288Z","2021-08-01T17:15:16.288Z"
"2709122.5","Salmonella enterica subsp. salamae serovar II 1,4,12,27:e,n,x:e,n,x strain HZ247",,2709122,"131567;2;1224;1236;91347;543;590;28901;59202;2709122","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar II 1,4,12,27","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","HZ247","II 1,4,12,27:e,n,x:e,n,x",,,,,,,,,,,,,,,,,,,"Good","2021-07-08T00:00:00Z","32777036",,"PRJNA602741","SAMN13906423","GCA_019173685.1",,"JAAIFY000000000","Massey University","WGS","Illumina HiSeq","171x","SPAdes v. 3.11",,,76,4844837,51.98753,3,446574,80,12,,4804,99.2,98,,,,"environmental","isolated Salmonella using standard methods","2016-08-23",2016,,"Tanzania","Africa","Tanzania: Arusha",,,,,,,,,,,"collected_by:Kilimanjaro Clinical Research Institute","Salmonella Enteritidis and Salmonella Typhimurium are major causes of diarrheal disease and bloodstream infection in East Africa. Sources of human infection, including the role of the meat pathway, are poorly understood. We collected cattle, goat, and poultry meat pathway samples from December 2015 through August 2017 in northern Tanzania and isolated Salmonella using standard methods. Meat pathway isolates were compared with human bloodstream and diarrheal disease nontyphoidal Salmonella isolated from central and western Kenya, from 2007 through 2017 by core genome multi-locus sequence typing (cgMLST). Isolates were also characterized for antimicrobial resistance and virulence genes, and diversity.","2021-08-01T17:14:59.899Z","2021-08-01T17:14:59.899Z"
